4302;documentid;jobid;jobtype;startdate;starttime;activetime;idletime;readydate;readytime;result;username;jobname;costcentre;custom;accountid;jobaddressee;nofscana4;nofscana3;nofsinglestaples;nofdoublestaples;noffinishedsets;outputdestination;nofprinteda4bw;nofprinteda4c;nofprinteda3bw;nofprinteda3c;tonerblack;tonercolor;nofsimplex1;nofduplex1;mediaformat1;mediatype1;mediaweight1;mediacolor1;medianame1;cyclelength1;isinsert1;istab1;punchcount1;nofsimplex2;nofduplex2;mediaformat2;mediatype2;mediaweight2;mediacolor2;medianame2;cyclelength2;isinsert2;istab2;punchcount2;nofsimplex3;nofduplex3;mediaformat3;mediatype3;mediaweight3;mediacolor3;medianame3;cyclelength3;isinsert3;istab3;punchcount3;nofsimplex4;nofduplex4;mediaformat4;mediatype4;mediaweight4;mediacolor4;medianame4;cyclelength4;isinsert4;istab4;punchcount4;nofsimplex5;nofduplex5;mediaformat5;mediatype5;mediaweight5;mediacolor5;medianame5;cyclelength5;isinsert5;istab5;punchcount5;nofsimplex6;nofduplex6;mediaformat6;mediatype6;mediaweight6;mediacolor6;medianame6;cyclelength6;isinsert6;istab6;punchcount6;nofsimplex7;nofduplex7;mediaformat7;mediatype7;mediaweight7;mediacolor7;medianame7;cyclelength7;isinsert7;istab7;punchcount7;nofsimplex8;nofduplex8;mediaformat8;mediatype8;mediaweight8;mediacolor8;medianame8;cyclelength8;isinsert8;istab8;punchcount8;nofsimplex9;nofduplex9;mediaformat9;mediatype9;mediaweight9;mediacolor9;medianame9;cyclelength9;isinsert9;istab9;punchcount9;nofsimplex10;nofduplex10;mediaformat10;mediatype10;mediaweight10;mediacolor10;medianame10;cyclelength10;isinsert10;istab10;punchcount10;nofsimplex11;nofduplex11;mediaformat11;mediatype11;mediaweight11;mediacolor11;medianame11;cyclelength11;isinsert11;istab11;punchcount11;nofsimplex12;nofduplex12;mediaformat12;mediatype12;mediaweight12;mediacolor12;medianame12;cyclelength12;isinsert12;istab12;punchcount12;nofsimplex13;nofduplex13;mediaformat13;mediatype13;mediaweight13;mediacolor13;medianame13;cyclelength13;isinsert13;istab13;punchcount13;nofsimplex14;nofduplex14;mediaformat14;mediatype14;mediaweight14;mediacolor14;medianame14;cyclelength14;isinsert14;istab14;punchcount14;nofsimplex15;nofduplex15;mediaformat15;mediatype15;mediaweight15;mediacolor15;medianame15;cyclelength15;isinsert15;istab15;punchcount15;nofsimplex16;nofduplex16;mediaformat16;mediatype16;mediaweight16;mediacolor16;medianame16;cyclelength16;isinsert16;istab16;punchcount16;nofpunches;nofcreases;noffolds;nofbooklets;nofbinds;operatorname;nofprintedXLbw;nofprintedXLc;surfaceareablack;surfaceareacolor;pagelengthblack;pagelengthcolor;inkblack;inkcolorcyan;inkcolormagenta;inkcoloryellow;inkcolorblack;colorgrip;nofprinteda4micr;nofprinteda3micr;nofprintedXLmicr;inkmicr;nofsheetspulled1;nofsheetspulled2;nofsheetspulled3;nofsheetspulled4;nofsheetspulled5;nofsheetspulled6;nofsheetspulled7;nofsheetspulled8;nofsheetspulled9;nofsheetspulled10;nofsheetspulled11;nofsheetspulled12;nofsheetspulled13;nofsheetspulled14;nofsheetspulled15;nofsheetspulled16;mediaprintmode1;mediaprintmode2;mediaprintmode3;mediaprintmode4;mediaprintmode5;mediaprintmode6;mediaprintmode7;mediaprintmode8;mediaprintmode9;mediaprintmode10;mediaprintmode11;mediaprintmode12;mediaprintmode13;mediaprintmode14;mediaprintmode15;mediaprintmode16;nofprinteda4low;nofprinteda4med;nofprinteda4high;nofprinteda3low;nofprinteda3med;nofprinteda3high;nofperforates
4303;;173099;IP;2025-04-16;05:01:44;0:02:39;0:00:00;2025-04-16;05:04:23;Done;03341834-1-7;innerwork_3341363-3341734;;;;;;;0;0;1;OEM;0;0;102;0;;;0;102;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;15.92;0.00;49.77;0.00;5262;83;80;80;0;10311;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173100;IP;2025-04-16;05:02:27;0:02:13;0:00:01;2025-04-16;05:04:41;Done;03341834-1-6;innerwork_3341363-3341734;;;;;;;0;0;1;OEM;0;0;39;3;;;0;42;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;6.09;0.46;19.03;1.46;1841;34;33;33;140;4115;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;3;0;0;0
4303;;173101;IP;2025-04-16;05:02:52;0:02:06;0:00:00;2025-04-16;05:04:58;Done;03341834-1-5;innerwork_3341363-3341734;;;;;;;0;0;1;OEM;0;0;42;0;;;0;42;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;6.55;0.00;20.49;0.00;1792;34;32;32;0;3028;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173102;IP;2025-04-16;05:03:05;0:02:11;0:00:00;2025-04-16;05:05:16;Done;03341834-1-4;innerwork_3341363-3341734;;;;;;;0;0;1;OEM;0;0;42;0;;;0;42;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;6.55;0.00;20.49;0.00;1792;34;32;32;0;3028;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173103;IP;2025-04-16;05:03:25;0:02:09;0:00:00;2025-04-16;05:05:34;Done;03341834-1-3;innerwork_3341363-3341734;;;;;;;0;0;1;OEM;0;0;42;0;;;0;42;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;6.55;0.00;20.49;0.00;1792;34;32;32;0;3028;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173104;IP;2025-04-16;05:03:44;0:02:07;0:00:00;2025-04-16;05:05:51;Done;03341834-1-2;innerwork_3341363-3341734;;;;;;;0;0;1;OEM;0;0;42;0;;;0;42;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;6.55;0.00;20.49;0.00;1792;34;32;32;0;3028;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173105;IP;2025-04-16;05:04:02;0:02:31;0:00:00;2025-04-16;05:06:33;Done;03341834-1-1;innerwork_3341363-3341734;;;;;;;0;0;2;OEM;0;0;94;2;;;0;96;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;14.67;0.31;45.87;0.97;5087;78;75;75;121;10277;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;2;0;0;0
4303;;173106;IP;2025-04-16;05:04:41;0:02:11;0:00:00;2025-04-16;05:06:52;Done;03341831-1-9;innerwork_3340920-3341684;;;;;;;0;0;1;OEM;0;0;45;1;;;0;46;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;7.02;0.15;21.96;0.48;2241;39;37;36;12;3673;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;1;0;0;0
4303;;173107;IP;2025-04-16;05:05:00;0:02:21;0:00:00;2025-04-16;05:07:21;Done;03341831-1-8;innerwork_3340920-3341684;;;;;;;0;0;1;OEM;0;0;0;68;;;0;68;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;0.00;10.61;0.00;33.18;0;1291;973;73;3928;7388;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;68;0;0;0
4303;;173108;IP;2025-04-16;05:05:29;0:02:40;0:00:00;2025-04-16;05:08:09;Done;03341831-1-7;innerwork_3340920-3341684;;;;;;;0;0;1;OEM;0;0;108;6;;;0;114;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;16.86;0.93;52.70;2.92;5913;94;90;90;327;12690;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;6;0;0;0
4303;;173109;IP;2025-04-16;05:06:16;0:02:40;0:00:00;2025-04-16;05:08:56;Done;03341831-1-6;innerwork_3340920-3341684;;;;;;;0;0;1;OEM;0;0;112;0;;;0;112;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;17.48;0.00;54.65;0.00;7760;91;87;87;0;14251;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173110;IP;2025-04-16;05:07:01;0:04:37;0:00:00;2025-04-16;05:11:38;Done;03341831-1-5;innerwork_3340920-3341684;;;;;;;0;0;2;OEM;0;0;380;0;;;0;380;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;59.34;0.00;185.44;0.00;21304;311;298;298;0;41384;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173111;IP;2025-04-16;05:09:43;0:02:30;0:00:00;2025-04-16;05:12:13;Done;03341831-1-4;innerwork_3340920-3341684;;;;;;;0;0;1;OEM;0;0;41;41;;;0;82;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;6.40;6.40;20.00;20.00;1576;70;68;68;1824;6039;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;41;0;0;0
4303;;173112;IP;2025-04-16;05:10:17;0:02:10;0:00:00;2025-04-16;05:12:27;Done;03341831-1-3;innerwork_3340920-3341684;;;;;;;0;0;1;OEM;0;0;34;0;;;0;34;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;5.30;0.00;16.59;0.00;1503;27;26;26;0;3188;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173113;IP;2025-04-16;05:10:33;0:02:29;0:00:00;2025-04-16;05:13:02;Done;03341831-1-2;innerwork_3340920-3341684;;;;;;;0;0;1;OEM;0;0;82;0;;;0;82;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;12.80;0.00;40.01;0.00;5470;67;64;64;0;7927;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173114;IP;2025-04-16;05:11:08;0:02:24;0:00:00;2025-04-16;05:13:32;Done;03341831-1-1;innerwork_3340920-3341684;;;;;;;0;0;1;OEM;0;0;72;0;;;0;72;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;11.24;0.00;35.13;0.00;2581;58;56;56;0;4491;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173115;IP;2025-04-16;05:11:39;0:02:11;0:00:00;2025-04-16;05:13:50;Done;03341822-1-2;innerwork_3341490-3341578;;;;;;;0;0;1;OEM;0;0;0;42;;;0;42;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;0.00;6.55;0.00;20.49;0;48;44;34;1314;2553;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;42;0;0;0
4303;;173116;IP;2025-04-16;05:11:57;0:02:20;0:00:00;2025-04-16;05:14:17;Done;03341822-1-1;innerwork_3341490-3341578;;;;;;;0;0;1;OEM;0;0;64;0;;;0;64;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;9.99;0.00;31.23;0.00;1970;52;50;50;0;4635;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173117;IP;2025-04-16;05:17:46;0:02:06;0:00:00;2025-04-16;05:19:52;Done;03341846-1-24;innerwork_3341355-3341725;;;;;;;0;0;1;OEM;0;0;46;2;;;0;48;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;7.18;0.31;22.44;0.97;1900;40;38;38;87;4089;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;2;0;0;0
4303;;173118;IP;2025-04-16;05:17:54;0:02:31;0:00:00;2025-04-16;05:20:25;Done;03341846-1-23;innerwork_3341355-3341725;;;;;;;0;0;1;OEM;0;0;78;0;;;0;78;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;12.18;0.00;38.06;0.00;3825;63;61;61;0;8906;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173119;IP;2025-04-16;05:18:12;0:02:35;0:00:00;2025-04-16;05:20:47;Done;03341846-1-22;innerwork_3341355-3341725;;;;;;;0;0;1;OEM;0;0;0;52;;;0;52;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;0.00;8.12;0.00;25.37;0;996;749;56;3022;4906;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;52;0;0;0
4303;;173120;IP;2025-04-16;05:18:18;0:03:00;0:00:01;2025-04-16;05:21:19;Done;03341846-1-21;innerwork_3341355-3341725;;;;;;;0;0;1;OEM;0;0;68;6;;;0;74;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;10.61;0.93;33.18;2.92;2903;62;59;59;245;7318;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;6;0;0;0
4303;;173121;IP;2025-04-16;05:19:28;0:02:07;0:00:00;2025-04-16;05:21:35;Done;03341846-1-20;innerwork_3341355-3341725;;;;;;;0;0;1;OEM;0;0;37;1;;;0;38;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;5.77;0.15;18.05;0.48;1786;31;30;30;51;4263;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;1;0;0;0
4303;;173122;IP;2025-04-16;05:19:46;0:02:11;0:00:00;2025-04-16;05:21:57;Done;03341846-1-19;innerwork_3341355-3341725;;;;;;;0;0;1;OEM;0;0;54;0;;;0;54;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;8.43;0.00;26.35;0.00;2501;44;42;42;0;5298;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173123;IP;2025-04-16;05:20:08;0:02:15;0:00:01;2025-04-16;05:22:24;Done;03341846-1-18;innerwork_3341355-3341725;;;;;;;0;0;1;OEM;0;0;60;0;;;0;60;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;9.36;0.00;29.28;0.00;3402;49;47;47;0;6751;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173124;IP;2025-04-16;05:20:31;0:03:18;0:00:00;2025-04-16;05:23:49;Done;03341846-1-17;innerwork_3341355-3341725;;;;;;;0;0;3;OEM;0;0;129;51;;;0;180;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;20.14;7.96;62.95;24.88;6926;160;155;158;2838;19655;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;51;0;0;0
4303;;173125;IP;2025-04-16;05:21:48;0:02:36;0:00:00;2025-04-16;05:24:24;Done;03341846-1-16;innerwork_3341355-3341725;;;;;;;0;0;1;OEM;0;0;84;0;;;0;84;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;13.11;0.00;40.99;0.00;3881;68;65;65;0;9322;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173126;IP;2025-04-16;05:22:31;0:02:15;0:00:00;2025-04-16;05:24:46;Done;03341846-1-15;innerwork_3341355-3341725;;;;;;;0;0;1;OEM;0;0;11;41;;;0;52;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;1.71;6.40;5.36;20.00;170;49;47;49;2381;5084;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;41;0;0;0
4303;;173127;IP;2025-04-16;05:22:53;0:02:18;0:00:00;2025-04-16;05:25:11;Done;03341846-1-14;innerwork_3341355-3341725;;;;;;;0;0;1;OEM;0;0;56;0;;;0;56;Custom 320.0x488.0;Plain;80;White;PrePrint 80g 320x488;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;8.74;0.00;27.32;0.00;3208;45;43;43;0;6928;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
